n.address,n.mf
"""0x2aeee1090e5188038aedb4c6bc43503764896af6""",0.9740000000000001
"""0x42103fb92151a0261b0465faddde593e44126eeb""",0.9740000000000001
"""0xc7e80a0f6c83208c94980d789e4641ff5feb4c78""",0.9740000000000001
"""0x122ad17a5566432df20bf0bcb70922d65fd506c0""",0.9740000000000001
"""0xd521d76f3701e296d8438ac353fab5aea8bc3ae9""",0.9740000000000001
"""0xf08a9de0a4d9218ff4c0e82fa9dc3ea6f25f2594""",0.9740000000000001
"""0x0978800656f7d3c86432c470a747bf494b3fe6a3""",0.9740000000000001
"""0x31d1a38eb37b1136c2ed413c49bcbf18f16f1245""",0.9740000000000001
"""0x5ebe5635e03f6f2ef7ff2e3dc433ca5fdef2f9cf""",0.9735
"""0x2de0fd6fd6cd28e12390059c085188b9f1a33af7""",0.9735
"""0x4dada9f1b5e0db15128b2b53dc4f7c64068f47d2""",0.9735
"""0x708c7afae3e56003460be5f44fc29dd2945c1bb0""",0.9735
"""0xd91f932a186adfa7c011e0a428563af1817c2e5a""",0.9735
"""0x5f835468acb7a18b46918b9f0b5668356834d4a4""",0.9735
"""0xaa06b66f5ae0913a9672d0b08d755b4528844704""",0.9735
"""0x360e0138459033d9dd41234145519ca8af876088""",0.9735
"""0xe476ef097ed0dfb6d96a31052eb219a4ce1cad1f""",0.9735
"""0x33382b1295f8b7b934d637aebf54d32853fa5d7f""",0.9735
"""0x24ac11ecf2aa3bcfbd9f3d68fadd88be13e70513""",0.9735
"""0x33da93830d64e0bc113dde33891ec90a4a8b3728""",0.9735
"""0x1acf073e0ffceef321046336696e0c2c993a6a98""",0.9735
"""0xce91fddab3c544b59ebac665a7635561043a7def""",0.9735
"""0xe61897bcb9262bbefe0e49aa5ef2a25668a0f39b""",0.9735
"""0x07da9fa7ee139b55aa71e5ca1cd61b24f8da4ae8""",0.9735
"""0xff70ac142a9d359bde8391d10cc017c77e6e397c""",0.9735
"""0x4b8d9b2f01048fa9b41c0679f83ac39bcfe8de4c""",0.9735
"""0x90185c2e2a0bb7cad15b9fd0599941b469dc0099""",0.9730500000000001
"""0xfc1bd509a9ca1d123d146b04fb99daf12250ce10""",0.9730000000000001
"""0x9f2fa9d413030086d45b3dec659005fa397ccde3""",0.9725
"""0x2b169e106e1bd438ab22f52acfc0e238fea41452""",0.9720000000000001
"""0x3409e6883b3cb6ddc9aea58f24593f7218b830c7""",0.9720000000000001
"""0x3d3c2dd1b36acf85f511fc5bdb9f80fa22db72ec""",0.9705
"""0x980f2e2e840446f9ffc00d4c697747f41cd45ac6""",0.9705
"""0xc809b90cc00b4e13ab6b3cdc0f453e57f46d29e4""",0.9695
"""0xdbbcfb73323938519f249ca112f0150e071f76f1""",0.9695
"""0x54b729155520693b5c1b5860b7900b22d243a5ef""",0.9695
"""0xf5cadbaf94f512aa1fdb6e5662e31b94504316fa""",0.9695
"""0x82335f6a04a39da587bf7b85df3afb2a5c9a5d8e""",0.9695
"""0xf3e4397d10b46b396f113c94908af9b88cc65ff4""",0.9695
"""0x15b07a2ad0dccd66cc860affbbe86865aa8a5a31""",0.9695
"""0x940b129c65dd350c70c58db649d9d36e2ee33165""",0.9695
"""0xa9f063ca03bff258db008ed4ca72347cf1cf48f7""",0.9695
"""0xdcbcc7c0e9fb570077966747b5bbda77609bafea""",0.9695
"""0xbbe9a13844aeb4647ea5647c7046ea453c579e07""",0.9695
"""0xde1da57b6fb856f292ecc9952cce7234c3bf7ed7""",0.9695
"""0x8ceba12727f8e9d1fa6dd3938afa87fd54ab3704""",0.9695
"""0xc2e2aa41b6fd61c9d0fc31649ccc9d8d3b210d50""",0.9695
"""0x568c23f31f73af85bfb1c2adffb682d5766ad909""",0.9695
"""0x8b182dccef1037d6b76a8eea87f6b180d2372f3b""",0.9692270000000001
"""0xe49e64cddcb47cf228aa1e2fade85d47d16dd297""",0.9692270000000001
"""0x2738c32e52502edb19cbcae4d1b564cf40ea1f22""",0.9683271604761641
"""0x2f2f317451eb65b96fe5197de7c530c1a52ca0aa""",0.9650000000000001
"""0xef6a871739b9b0f93f569ed45ddc5c54448c7551""",0.9650000000000001
"""0xa8e4c7b09ce7baf82335b1d37fa42ee79919acf9""",0.9650000000000001
"""0x890344af6f86cb95843a7c50ce7395d40da1a289""",0.9650000000000001
"""0x784f81cbc38bef8733a3c3fafcd1f912b96b255a""",0.9650000000000001
"""0x00ae0f9c0ecb62c5506baf0838750e2f49b3037c""",0.9650000000000001
"""0x69900d0e235a1cde751bee2a645943a45611601d""",0.9650000000000001
"""0xb2277df96bb802e8a85ae69a2cdbafd6da8692f2""",0.9650000000000001
"""0x95b1bb34f5cfd96e73dc935bdbbba0583b9f053b""",0.9650000000000001
"""0x7ce7f5a6dac48c4f9f237a53083d9d9e8ac8bc45""",0.9611790000000001
"""0x4aa04abee95c7fcb9c0cc7ab03ccd9f21b12f3bf""",0.939756
"""0x0c396dc3ac06e7d1d3284720b795fef6e907af67""",0.887969265489639
"""0xdce79f787da968c0d6db2b75e413972956400b53""",0.85666662
"""0xc7c39f1586349033ff1457332a5eb19b4bc75b2d""",0.85656162
"""0x803840fdeea4040f4bfec00e811d9235843acaab""",0.8151116440013042
"""0x50ff722d666c957906f69116d8d9ef839b4422e5""",0.8151116440013042
"""0xd6b491d002c0f3987af32424a0d5b3e09569c1d4""",0.80663505
"""0x08a064e616c034d4a3f52ccd57b890a4e6ff1bc2""",0.80205705
"""0x52b14ed4b581b34578400faf2d38589fddeff84f""",0.8
"""0xe179269981e841129e07623720f32f55ff0af9ab""",0.8
"""0x7cbe73aa3bc2bda1b9433ce44577c5db5124f366""",0.76
"""0x5dd69eea04fbde7271fea0291c2e368355f45e96""",0.6828700000000001
"""0xa26ed65f44085ad0266d813ac7ab016f7ba49e29""",0.669
"""0x1a896715d8d02459931a452ab83565ce7ddbebd6""",0.669
"""0x34506595a1e18e1c04eee7cb6ba4e43b19034171""",0.6538350302521895
"""0xffe2a8a1570475923a89af9cbf36a0c4ffc6b463""",0.6347763524000001
"""0x6b7be10873d7fc446329804253761811aa349e29""",0.6259100000000001
"""0xad69cfcf8f9644cfb8e7a4f3348751d8b0e6feaf""",0.6182380216383307
"""0x6e09c9276ce28be211f83b3b814394a3b5ad639e""",0.618
"""0x5d0ddf69df713c8c57b6e24de47bcd97a0b70b81""",0.6165579783616693
"""0x30690b9894975f8e9482c6e040c23a34fd50eee0""",0.6165579783616693
"""0xd3f736e026fd43f5dda6be9acf091fea792185d7""",0.5851239885025394
"""0x6a221131d49f2cff566e23a1772056e32dee9449""",0.53463
"""0x6872c6c9ec1ed559bb2deb0c4d714a6c46e605ff""",0.5
"""0x6f90d94612b30a66e3787e22e519a2e10e222d0f""",0.48000000000000004
"""0xe3e6917802ebfeecb844349cbb007151efe98b6a""",0.468
"""0x14709473871b6a569ec0d0e72b7c41ccfbf72db6""",0.36910000000000004
"""0x538eb0f1aee62dc84340a9a1144683f1552eb40c""",0.35094600000000004
"""0x35b523c3b6e6d4088292e6f7a208e4a5429bcd98""",0.35094600000000004
"""0xfff05e8ab799ab46dc71d58c33ab466758dfe0a2""",0.35094600000000004
"""0xe1f611c6737b9dd4f2b1a271819f8fb3bd7f01e2""",0.33474000000000004
"""0x455239a9fc851b1eead3149cb234f62024e0ec77""",0.3263919697478106
"""0xca7a81373355a457daa72ff5093bad996dead239""",0.30000000000000004
"""0xbed8a0e2b780068ac591932eccfb8bc678349056""",0.30000000000000004
"""0xfb0663b65ceb8d0c3699f379cd0d56ee3e470ec5""",0.30000000000000004
"""0x94a455f267bfdf1a33596976aff0878d42c36849""",0.30000000000000004
"""0x9dcd647373ea763680a4a6e52ef175fbe4f8bc63""",0.2991552001562585
"""0x6e8b370ad2adc4e09a67037d1e22c774264d35a5""",0.2846263887094218
"""0x0c3ee656f1a921bd9b878175e874d388560a2794""",0.2846263887094218
"""0x02bfe1c6a7d246e84d026086413923e503264901""",0.2846263887094218
"""0x4ea7758f8226d0d3ba36cb80b13846358f60e64d""",0.26711459000000004
"""0x54dfb409974da23288920f264b535671636ea074""",0.26700959
